# TASK-003 Quark Windows package avatar tree
Date: 2026-08-06
Purpose: Enumerate official Windows package avatar directory to determine whether file-by-file download is feasible; no cookies, stoken or share_fid_token values are recorded.

token_status=200 code=0 message=ok stoken_length=44 stoken=REDACTED
## Listing /整合包/v2.0.1/data/avatars/wav2lip256_avatar1 fid=49258f270e4d46b78f5ea513f2a83e52
page=1 status=200 code=0 count=3 total=3
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000104.png dir=False size=64987 fid=bf20d63f0ca249708189e083432778fb token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000099.png dir=False size=64784 fid=954c8058d12e4ec28a365537fbfaf6d5 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000101.png dir=False size=64875 fid=979e37c0d77442728bec5cd4023ba83a token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000102.png dir=False size=64978 fid=77fc0cd5badb4d95839e6e8c0eca95e9 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000097.png dir=False size=64781 fid=679608b95dfd442a9be47beaf88c357d token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000093.png dir=False size=64665 fid=2fc1a42048824c33b0e2a67a7af1f7a6 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000090.png dir=False size=64656 fid=f4e29efbfe6842a2bdf738d897a9668f token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000091.png dir=False size=64646 fid=09e3e69271fb4f469cad39b7a4761607 token_present=True
page=5 status=200 code=0 count=50 total=294
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000092.png dir=False size=64729 fid=f5732e3acaec4a9bb9875b9ae9973d53 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000089.png dir=False size=64666 fid=64e3fa8fc4bb45a2a08f3cd5431ae47b token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000096.png dir=False size=64722 fid=952ea1f7390147448ad03d172140624f token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000095.png dir=False size=64709 fid=f35739efe1f64cda822eaafe10e8a651 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000094.png dir=False size=64779 fid=66dd72f618e2481eb1d7d51c5bb69d85 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000084.png dir=False size=63868 fid=30e9719888d24e4e81b3224c86ccb353 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000083.png dir=False size=63336 fid=362b5eec915d443bb90715059e9b1c34 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000088.png dir=False size=64466 fid=4ff2d38aa7554d788e5d3ad13c142857 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000085.png dir=False size=63818 fid=5d53edde545544a8835d7eb8a86677f8 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000087.png dir=False size=64275 fid=530d2f824b4947c4937b45ce8aecafd1 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000082.png dir=False size=62580 fid=b07a997e163c4439849539979f0e8b71 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000080.png dir=False size=61781 fid=7d5bb39f83524e6d8eb4a9ca82bdd93b token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000081.png dir=False size=61888 fid=f1137281442744158e6c880fb21196d2 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000086.png dir=False size=64018 fid=7fb4ee9a6b88468094bf1a4de59aef18 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000077.png dir=False size=62596 fid=341b873b15674e4e9fc1a6ec5e76726d token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000072.png dir=False size=64258 fid=29c9a72ba9984c09a04801c42ed9cb57 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000076.png dir=False size=63868 fid=942c2d73f36a4d66abb8b2f4ae35c304 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000073.png dir=False size=64190 fid=2009f6d047b04f228a2ae8a41bc42e09 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000074.png dir=False size=63628 fid=f3725b20ccbf42e9889a30634345dbd2 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000078.png dir=False size=61857 fid=48bce8d1174743418ca8ebb0da0b317e token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000079.png dir=False size=61746 fid=cdf0c100e69c416b92a6b6cbf09cab4d token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000075.png dir=False size=64027 fid=f03b4ae442cf43a09fbfab98a491b8e9 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000071.png dir=False size=64223 fid=eac261a5473d43b8914eae8ebbc8142f token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000070.png dir=False size=64281 fid=b65654bc14534cc1ab33b07f0d49fcc6 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000069.png dir=False size=64246 fid=fc4ebdb7c7604ae79d79241f28669a0b token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000062.png dir=False size=64197 fid=7993311a47d2410da6f862c1798496ae token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000063.png dir=False size=64089 fid=1d2a80354b4d47f09e2ffe9cef06924e token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000067.png dir=False size=64204 fid=ed9b8f8629694b7cb29ee5b8c6dce0b4 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000068.png dir=False size=64278 fid=4cc61426ee23409cbd11ce1893cf049f token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000064.png dir=False size=64283 fid=f22bb96131884aee94b9558ce3aa8c28 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000065.png dir=False size=64224 fid=a611ad85672c4e508184d4a37880c687 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000066.png dir=False size=64191 fid=204d686672154e6d8d136ac19fc8db20 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000055.png dir=False size=63946 fid=7e49aa662d634aa5b0b72492951df445 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000056.png dir=False size=64117 fid=c2649a6b5fc941b38e385010f5b902fa token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000061.png dir=False size=64194 fid=e600f21219884ccb87604215223a427d token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000059.png dir=False size=63805 fid=c0e6343c930747fbbe1b9d2609c3a95d token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000054.png dir=False size=63889 fid=91be902cc017455d95d4576877fcf03e token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000058.png dir=False size=63949 fid=cba79964628944bd8aa078fa2e98cb4e token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000057.png dir=False size=63969 fid=c47b483fb4594f7091e2a5a295c42aff token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000060.png dir=False size=64013 fid=1025250214b84396afb0456baef3422d token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000053.png dir=False size=63718 fid=c7361a2977574a1db38f6f3e3eff702b token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000049.png dir=False size=63602 fid=854d093fcaca4eb886cf5e613bb9a8af token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000048.png dir=False size=63759 fid=ae40c1609dc849fc99abad3c2372d341 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000045.png dir=False size=63130 fid=893ca417cdc141c0ba7baf77fa1b5118 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000044.png dir=False size=63199 fid=998ed89cf1b2471abb0403e9b66aded5 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000050.png dir=False size=63631 fid=19a94a8f316c4f849c532ac76ea48d35 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000051.png dir=False size=63638 fid=cf6a9e8905bf4fc28c1265b51b3f007b token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000052.png dir=False size=63435 fid=cc8e641aca3c453f8ba393b30f4d288e token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000046.png dir=False size=63386 fid=0e1b0c21c15847ea9e88181b7865c919 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000047.png dir=False size=63414 fid=52adcc7dab284918983ec6f216e1c0a4 token_present=True
page=6 status=200 code=0 count=44 total=294
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000035.png dir=False size=62875 fid=3d606417c1a346099db64da8bef55597 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000040.png dir=False size=63150 fid=a700b11f967a4046ac8a454321f9ae51 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000042.png dir=False size=63410 fid=654d3a94658045c6b9334693b5a50e18 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000039.png dir=False size=63121 fid=721df786bdac43ee944af5ff581b1e37 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000037.png dir=False size=63166 fid=40189a0af0d649479229eb953af6d318 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000043.png dir=False size=63216 fid=7812aae37a374d079f4f18cd51c0b2a9 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000038.png dir=False size=63164 fid=4ba67f5c66df41579ad16973daa2a477 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000041.png dir=False size=63280 fid=fd2052f93201463da213a40699cd5abb token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000036.png dir=False size=63165 fid=1603bc671ad24225b7c35b734f7b26b1 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000028.png dir=False size=62799 fid=1d5f4bf1ece3435a9efe0130ef014242 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000034.png dir=False size=62922 fid=026b1431021e4a10a7098335d800b60b token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000032.png dir=False size=62809 fid=c6d162291f5b4a0e977bbe91e58330ad token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000027.png dir=False size=62752 fid=6d90e7abf0ac49bbb0ff62f33dcac324 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000030.png dir=False size=62671 fid=a027a1af51a948d1b0fe3e83e04a0f70 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000031.png dir=False size=62679 fid=5f5b34dff09d4f449c388e63601c25de token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000029.png dir=False size=62666 fid=54c54c73a36143178d81773caf6f022d token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000033.png dir=False size=62799 fid=d8c8f90021f54894b26396be524971f1 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000020.png dir=False size=61554 fid=3d60ff3db7ad46ac8397e233aae9621e token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000022.png dir=False size=62617 fid=ce46c653f27c4c0abd0f5bf28de3815d token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000026.png dir=False size=62686 fid=179758ceb6264737afb87fbdbf314cbe token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000025.png dir=False size=62672 fid=690b9c4f2e974a3ab0b629da382847b7 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000023.png dir=False size=62621 fid=84294eef5ef143b3b5088208f7e07113 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000021.png dir=False size=61945 fid=41728002f2334b4682aee58950eec054 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000018.png dir=False size=60844 fid=12e3fa5f4c514fecad3589ae251a7faf token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000019.png dir=False size=60749 fid=19559debc7b84f25b1a4b82c2a5b2af9 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000024.png dir=False size=62696 fid=05607939f9494d6480ca6e3aa82c8ad5 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000012.png dir=False size=62682 fid=b9d2ea75a8ab41a28c2eab21a7453a66 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000016.png dir=False size=62485 fid=9d953727f5154a1e851c867ff8e6ba8e token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000015.png dir=False size=62724 fid=7875c681de2d4ce796f2f7b28531bc11 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000017.png dir=False size=60734 fid=3dca5bccc0be476a83225b79cbcb3b2d token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000009.png dir=False size=62675 fid=bd10acd0e91e471c9d80e2278c32b25d token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000011.png dir=False size=62651 fid=0fb8c890c0dd439dad82ce82b92fb06e token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000014.png dir=False size=62639 fid=da8cad3ca07e4047891e9654de66dac5 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000013.png dir=False size=62713 fid=34e77982d24b41568a0654d8f9f48b10 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000010.png dir=False size=62656 fid=0e1c1fee8efa46b5aaab91b392ef8a01 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000006.png dir=False size=62581 fid=d50025ca5f104929a9264b31d82bb44c token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000008.png dir=False size=62609 fid=705fbc2fd2ba40b3b2d70c03a83d60da token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000004.png dir=False size=62344 fid=810207b52a5f40c4a48db991577ab39e token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000007.png dir=False size=62375 fid=e35007915c6f4e3084307d2a6649a5c0 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000002.png dir=False size=62185 fid=94e55e29ef1d45b3a6a983484a48424a token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000000.png dir=False size=61886 fid=8045a8eddb3b4c62843ba240a008cdf2 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000005.png dir=False size=62539 fid=a370a12015eb4428ac711da5ea78b5a8 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000003.png dir=False size=62107 fid=afa6dff988964c34ba64bd46b73b2816 token_present=True
item path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/face_imgs/00000001.png dir=False size=62174 fid=034bb4d6389d45989958b29309fb0310 token_present=True

## Summary
total_items=591
directories=2
files=589
file_bytes_sum=106662008
largest_file_bytes=319803
largest_file_path=/整合包/v2.0.1/data/avatars/wav2lip256_avatar1/full_imgs/00000232.png
